learner_id,intervention_id,intervention_number,timestamp,intervention_type,completed,mastery_before,mastery_after,improvement,retained_mastery,retention_rate,retention_success,data_source
learner_0088,intervention_0088_05,5,2026-01-15T09:00:00,peer_discussion,True,0.4924,0.5325,0.0401,0.5248,0.8085,True,[SANDBOX DATA]
learner_0089,intervention_0089_01,1,2026-01-01T09:00:00,targeted_practice,True,0.2394,0.3501,0.1107,0.3308,0.8258,True,[SANDBOX DATA]
learner_0089,intervention_0089_02,2,2026-01-08T09:00:00,worked_example,True,0.3501,0.4615,0.1114,0.4441,0.8438,True,[SANDBOX DATA]
learner_0089,intervention_0089_03,3,2026-01-15T09:00:00,worked_example,True,0.4615,0.5199,0.0585,0.5163,0.937,True,[SANDBOX DATA]
learner_0089,intervention_0089_04,4,2026-01-17T09:00:00,targeted_practice,True,0.5199,0.5593,0.0394,0.5491,0.7413,True,[SANDBOX DATA]
learner_0090,intervention_0090_01,1,2026-01-01T09:00:00,worked_example,True,0.832,0.8477,0.0157,0.8449,0.8194,True,[SANDBOX DATA]
learner_0090,intervention_0090_02,2,2026-01-06T09:00:00,worked_example,True,0.8477,0.8612,0.0134,0.8584,0.7939,True,[SANDBOX DATA]
learner_0090,intervention_0090_03,3,2026-01-09T09:00:00,worked_example,True,0.8612,0.8784,0.0172,0.8747,0.7846,True,[SANDBOX DATA]
learner_0090,intervention_0090_04,4,2026-01-13T09:00:00,peer_discussion,True,0.8784,0.8898,0.0114,0.8874,0.7872,True,[SANDBOX DATA]
learner_0091,intervention_0091_01,1,2026-01-01T09:00:00,peer_discussion,True,0.7667,0.7909,0.0241,0.7856,0.783,True,[SANDBOX DATA]
learner_0091,intervention_0091_02,2,2026-01-07T09:00:00,adaptive_quiz,False,0.7909,0.8081,0.0173,0.8015,0.6187,False,[SANDBOX DATA]
learner_0091,intervention_0091_03,3,2026-01-13T09:00:00,adaptive_quiz,False,0.8081,0.8364,0.0283,0.8287,0.7273,True,[SANDBOX DATA]
learner_0092,intervention_0092_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.5602,0.6046,0.0444,0.5981,0.8532,True,[SANDBOX DATA]
learner_0092,intervention_0092_02,2,2026-01-03T09:00:00,worked_example,True,0.6046,0.6624,0.0578,0.6508,0.7993,True,[SANDBOX DATA]
learner_0092,intervention_0092_03,3,2026-01-09T09:00:00,peer_discussion,True,0.6624,0.6922,0.0298,0.6868,0.8209,True,[SANDBOX DATA]
learner_0092,intervention_0092_04,4,2026-01-13T09:00:00,targeted_practice,False,0.6922,0.6922,0.0,0.6922,0.4055,False,[SANDBOX DATA]
learner_0092,intervention_0092_05,5,2026-01-15T09:00:00,peer_discussion,True,0.6922,0.7206,0.0284,0.717,0.8729,True,[SANDBOX DATA]
learner_0093,intervention_0093_01,1,2026-01-01T09:00:00,targeted_practice,True,0.3595,0.4585,0.099,0.4489,0.9035,True,[SANDBOX DATA]
learner_0093,intervention_0093_02,2,2026-01-03T09:00:00,targeted_practice,True,0.4585,0.5565,0.098,0.5304,0.7332,True,[SANDBOX DATA]
learner_0093,intervention_0093_03,3,2026-01-07T09:00:00,targeted_practice,True,0.5565,0.6316,0.0751,0.619,0.8326,True,[SANDBOX DATA]
learner_0094,intervention_0094_01,1,2026-01-01T09:00:00,targeted_practice,True,0.4905,0.562,0.0715,0.5423,0.7245,True,[SANDBOX DATA]
learner_0094,intervention_0094_02,2,2026-01-08T09:00:00,adaptive_quiz,True,0.562,0.6272,0.0653,0.6249,0.9647,True,[SANDBOX DATA]
learner_0094,intervention_0094_03,3,2026-01-14T09:00:00,video_lesson,True,0.6272,0.6742,0.0469,0.6711,0.9338,True,[SANDBOX DATA]
learner_0094,intervention_0094_04,4,2026-01-18T09:00:00,peer_discussion,True,0.6742,0.6937,0.0195,0.6906,0.8413,True,[SANDBOX DATA]
learner_0095,intervention_0095_01,1,2026-01-01T09:00:00,peer_discussion,True,0.3707,0.4193,0.0486,0.4022,0.6475,False,[SANDBOX DATA]
learner_0095,intervention_0095_02,2,2026-01-04T09:00:00,targeted_practice,True,0.4193,0.4834,0.0641,0.4742,0.8562,True,[SANDBOX DATA]
learner_0095,intervention_0095_03,3,2026-01-06T09:00:00,targeted_practice,True,0.4834,0.5569,0.0735,0.55,0.9057,True,[SANDBOX DATA]
learner_0096,intervention_0096_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.5886,0.637,0.0485,0.63,0.8548,True,[SANDBOX DATA]
learner_0096,intervention_0096_02,2,2026-01-04T09:00:00,adaptive_quiz,True,0.637,0.6894,0.0524,0.6678,0.5866,False,[SANDBOX DATA]
learner_0096,intervention_0096_03,3,2026-01-06T09:00:00,peer_discussion,True,0.6894,0.7166,0.0272,0.714,0.902,True,[SANDBOX DATA]
learner_0096,intervention_0096_04,4,2026-01-11T09:00:00,targeted_practice,True,0.7166,0.7521,0.0354,0.7486,0.9022,True,[SANDBOX DATA]
learner_0097,intervention_0097_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.7703,0.8053,0.035,0.8011,0.8786,True,[SANDBOX DATA]
learner_0097,intervention_0097_02,2,2026-01-05T09:00:00,video_lesson,True,0.8053,0.823,0.0177,0.8217,0.9235,True,[SANDBOX DATA]
learner_0097,intervention_0097_03,3,2026-01-07T09:00:00,video_lesson,True,0.823,0.8424,0.0193,0.8371,0.727,True,[SANDBOX DATA]
learner_0098,intervention_0098_01,1,2026-01-01T09:00:00,video_lesson,False,0.256,0.2603,0.0043,0.2578,0.4337,False,[SANDBOX DATA]
learner_0098,intervention_0098_02,2,2026-01-07T09:00:00,peer_discussion,True,0.2603,0.3213,0.0611,0.3201,0.98,True,[SANDBOX DATA]
learner_0098,intervention_0098_03,3,2026-01-13T09:00:00,peer_discussion,True,0.3213,0.3651,0.0438,0.3549,0.7677,True,[SANDBOX DATA]
learner_0098,intervention_0098_04,4,2026-01-19T09:00:00,worked_example,False,0.3651,0.3887,0.0236,0.377,0.5057,False,[SANDBOX DATA]
learner_0098,intervention_0098_05,5,2026-01-22T09:00:00,peer_discussion,True,0.3887,0.4519,0.0631,0.4373,0.7688,True,[SANDBOX DATA]
learner_0099,intervention_0099_01,1,2026-01-01T09:00:00,targeted_practice,True,0.3062,0.4077,0.1015,0.3959,0.8837,True,[SANDBOX DATA]
learner_0099,intervention_0099_02,2,2026-01-06T09:00:00,worked_example,True,0.4077,0.4923,0.0847,0.4886,0.9557,True,[SANDBOX DATA]
learner_0099,intervention_0099_03,3,2026-01-09T09:00:00,video_lesson,True,0.4923,0.527,0.0347,0.5214,0.8374,True,[SANDBOX DATA]
learner_0100,intervention_0100_01,1,2026-01-01T09:00:00,video_lesson,True,0.5856,0.624,0.0384,0.6162,0.7968,True,[SANDBOX DATA]
learner_0100,intervention_0100_02,2,2026-01-06T09:00:00,worked_example,True,0.624,0.6681,0.0442,0.6554,0.7112,True,[SANDBOX DATA]
learner_0100,intervention_0100_03,3,2026-01-08T09:00:00,peer_discussion,False,0.6681,0.6816,0.0135,0.6785,0.7658,True,[SANDBOX DATA]
learner_0100,intervention_0100_04,4,2026-01-11T09:00:00,peer_discussion,True,0.6816,0.7154,0.0338,0.7091,0.8127,True,[SANDBOX DATA]
learner_0101,intervention_0101_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.7986,0.8174,0.0188,0.8157,0.9098,True,[SANDBOX DATA]
learner_0101,intervention_0101_02,2,2026-01-04T09:00:00,targeted_practice,True,0.8174,0.8536,0.0362,0.8489,0.8701,True,[SANDBOX DATA]
learner_0101,intervention_0101_03,3,2026-01-06T09:00:00,worked_example,False,0.8536,0.8734,0.0199,0.8665,0.6488,False,[SANDBOX DATA]
learner_0102,intervention_0102_01,1,2026-01-01T09:00:00,adaptive_quiz,False,0.5479,0.5581,0.0102,0.5535,0.5552,False,[SANDBOX DATA]
learner_0102,intervention_0102_02,2,2026-01-08T09:00:00,video_lesson,True,0.5581,0.5937,0.0356,0.5831,0.7023,True,[SANDBOX DATA]
learner_0102,intervention_0102_03,3,2026-01-10T09:00:00,video_lesson,True,0.5937,0.6403,0.0465,0.6301,0.7818,True,[SANDBOX DATA]
learner_0102,intervention_0102_04,4,2026-01-17T09:00:00,adaptive_quiz,True,0.6403,0.6932,0.0529,0.682,0.7882,True,[SANDBOX DATA]
learner_0102,intervention_0102_05,5,2026-01-21T09:00:00,video_lesson,True,0.6932,0.7238,0.0306,0.7207,0.8997,True,[SANDBOX DATA]
learner_0103,intervention_0103_01,1,2026-01-01T09:00:00,peer_discussion,True,0.3711,0.4166,0.0455,0.4048,0.7405,True,[SANDBOX DATA]
learner_0103,intervention_0103_02,2,2026-01-03T09:00:00,worked_example,True,0.4166,0.5,0.0833,0.4775,0.7302,True,[SANDBOX DATA]
learner_0103,intervention_0103_03,3,2026-01-09T09:00:00,targeted_practice,True,0.5,0.5985,0.0986,0.5965,0.98,True,[SANDBOX DATA]
learner_0103,intervention_0103_04,4,2026-01-15T09:00:00,peer_discussion,True,0.5985,0.6433,0.0448,0.6335,0.7806,True,[SANDBOX DATA]
learner_0104,intervention_0104_01,1,2026-01-01T09:00:00,peer_discussion,True,0.5539,0.6019,0.048,0.5921,0.7953,True,[SANDBOX DATA]
learner_0104,intervention_0104_02,2,2026-01-07T09:00:00,targeted_practice,True,0.6019,0.6652,0.0633,0.6565,0.8625,True,[SANDBOX DATA]
learner_0104,intervention_0104_03,3,2026-01-12T09:00:00,video_lesson,True,0.6652,0.6916,0.0265,0.6827,0.6618,False,[SANDBOX DATA]
learner_0105,intervention_0105_01,1,2026-01-01T09:00:00,video_lesson,True,0.4269,0.4784,0.0515,0.4708,0.8526,True,[SANDBOX DATA]
learner_0105,intervention_0105_02,2,2026-01-06T09:00:00,targeted_practice,True,0.4784,0.5645,0.0861,0.5561,0.9018,True,[SANDBOX DATA]
learner_0105,intervention_0105_03,3,2026-01-10T09:00:00,adaptive_quiz,True,0.5645,0.6158,0.0513,0.604,0.7697,True,[SANDBOX DATA]
learner_0105,intervention_0105_04,4,2026-01-12T09:00:00,peer_discussion,False,0.6158,0.6353,0.0194,0.6288,0.6658,False,[SANDBOX DATA]
learner_0106,intervention_0106_01,1,2026-01-01T09:00:00,worked_example,True,0.3145,0.4401,0.1256,0.4201,0.8405,True,[SANDBOX DATA]
learner_0106,intervention_0106_02,2,2026-01-03T09:00:00,targeted_practice,True,0.4401,0.5435,0.1034,0.5226,0.7976,True,[SANDBOX DATA]
learner_0106,intervention_0106_03,3,2026-01-09T09:00:00,peer_discussion,True,0.5435,0.5796,0.0361,0.5708,0.7561,True,[SANDBOX DATA]
learner_0107,intervention_0107_01,1,2026-01-01T09:00:00,video_lesson,True,0.3554,0.4226,0.0672,0.4108,0.825,True,[SANDBOX DATA]
learner_0107,intervention_0107_02,2,2026-01-04T09:00:00,video_lesson,False,0.4226,0.4442,0.0216,0.4381,0.7166,True,[SANDBOX DATA]
learner_0107,intervention_0107_03,3,2026-01-10T09:00:00,worked_example,True,0.4442,0.5231,0.0789,0.5087,0.8178,True,[SANDBOX DATA]
learner_0107,intervention_0107_04,4,2026-01-12T09:00:00,targeted_practice,True,0.5231,0.5914,0.0683,0.5814,0.8538,True,[SANDBOX DATA]
learner_0107,intervention_0107_05,5,2026-01-16T09:00:00,adaptive_quiz,True,0.5914,0.6693,0.078,0.6529,0.7898,True,[SANDBOX DATA]
learner_0108,intervention_0108_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.2395,0.3632,0.1238,0.34,0.8124,True,[SANDBOX DATA]
learner_0108,intervention_0108_02,2,2026-01-03T09:00:00,adaptive_quiz,True,0.3632,0.4525,0.0893,0.4313,0.7624,True,[SANDBOX DATA]
learner_0108,intervention_0108_03,3,2026-01-06T09:00:00,targeted_practice,True,0.4525,0.5565,0.104,0.5348,0.7908,True,[SANDBOX DATA]
learner_0108,intervention_0108_04,4,2026-01-11T09:00:00,worked_example,True,0.5565,0.6277,0.0712,0.6101,0.7523,True,[SANDBOX DATA]
learner_0109,intervention_0109_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.4028,0.4689,0.0661,0.4542,0.7783,True,[SANDBOX DATA]
learner_0109,intervention_0109_02,2,2026-01-07T09:00:00,targeted_practice,False,0.4689,0.4876,0.0187,0.4839,0.8061,True,[SANDBOX DATA]
learner_0109,intervention_0109_03,3,2026-01-10T09:00:00,worked_example,False,0.4876,0.5163,0.0287,0.5134,0.9,True,[SANDBOX DATA]
learner_0109,intervention_0109_04,4,2026-01-15T09:00:00,adaptive_quiz,False,0.5163,0.517,0.0008,0.5167,0.5479,False,[SANDBOX DATA]
learner_0110,intervention_0110_01,1,2026-01-01T09:00:00,worked_example,True,0.3137,0.4195,0.1058,0.4056,0.8682,True,[SANDBOX DATA]
learner_0110,intervention_0110_02,2,2026-01-03T09:00:00,peer_discussion,True,0.4195,0.4803,0.0608,0.4603,0.671,False,[SANDBOX DATA]
learner_0110,intervention_0110_03,3,2026-01-09T09:00:00,adaptive_quiz,True,0.4803,0.5481,0.0678,0.5352,0.8103,True,[SANDBOX DATA]
learner_0110,intervention_0110_04,4,2026-01-16T09:00:00,video_lesson,True,0.5481,0.6033,0.0552,0.5965,0.8781,True,[SANDBOX DATA]
learner_0110,intervention_0110_05,5,2026-01-23T09:00:00,targeted_practice,True,0.6033,0.6672,0.0639,0.6566,0.8338,True,[SANDBOX DATA]
learner_0111,intervention_0111_01,1,2026-01-01T09:00:00,targeted_practice,True,0.4117,0.5025,0.0908,0.4868,0.8273,True,[SANDBOX DATA]
learner_0111,intervention_0111_02,2,2026-01-04T09:00:00,worked_example,False,0.5025,0.5081,0.0056,0.5058,0.5953,False,[SANDBOX DATA]
learner_0111,intervention_0111_03,3,2026-01-11T09:00:00,peer_discussion,True,0.5081,0.553,0.0449,0.5478,0.8832,True,[SANDBOX DATA]
learner_0112,intervention_0112_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.7406,0.7737,0.0331,0.766,0.7681,True,[SANDBOX DATA]
learner_0112,intervention_0112_02,2,2026-01-08T09:00:00,adaptive_quiz,True,0.7737,0.7986,0.0249,0.7942,0.8269,True,[SANDBOX DATA]
learner_0112,intervention_0112_03,3,2026-01-13T09:00:00,adaptive_quiz,False,0.7986,0.8121,0.0135,0.8076,0.6681,False,[SANDBOX DATA]
learner_0112,intervention_0112_04,4,2026-01-19T09:00:00,video_lesson,True,0.8121,0.8339,0.0218,0.8308,0.8588,True,[SANDBOX DATA]
learner_0113,intervention_0113_01,1,2026-01-01T09:00:00,targeted_practice,False,0.2972,0.3059,0.0086,0.3019,0.5417,False,[SANDBOX DATA]
learner_0113,intervention_0113_02,2,2026-01-04T09:00:00,video_lesson,False,0.3059,0.3059,0.0,0.3059,0.4828,False,[SANDBOX DATA]
learner_0113,intervention_0113_03,3,2026-01-07T09:00:00,video_lesson,True,0.3059,0.3727,0.0669,0.3522,0.6934,False,[SANDBOX DATA]
learner_0114,intervention_0114_01,1,2026-01-01T09:00:00,targeted_practice,True,0.5784,0.6137,0.0353,0.6103,0.9027,True,[SANDBOX DATA]
learner_0114,intervention_0114_02,2,2026-01-03T09:00:00,video_lesson,True,0.6137,0.6583,0.0446,0.6542,0.9068,True,[SANDBOX DATA]
learner_0114,intervention_0114_03,3,2026-01-08T09:00:00,adaptive_quiz,False,0.6583,0.6583,0.0,0.6583,0.6666,False,[SANDBOX DATA]
learner_0114,intervention_0114_04,4,2026-01-10T09:00:00,targeted_practice,True,0.6583,0.7216,0.0633,0.7133,0.8687,True,[SANDBOX DATA]
learner_0115,intervention_0115_01,1,2026-01-01T09:00:00,peer_discussion,True,0.3941,0.4176,0.0235,0.411,0.7178,True,[SANDBOX DATA]
learner_0115,intervention_0115_02,2,2026-01-03T09:00:00,targeted_practice,True,0.4176,0.4738,0.0562,0.4692,0.9188,True,[SANDBOX DATA]
learner_0115,intervention_0115_03,3,2026-01-05T09:00:00,video_lesson,True,0.4738,0.5349,0.0611,0.5261,0.8567,True,[SANDBOX DATA]
learner_0116,intervention_0116_01,1,2026-01-01T09:00:00,peer_discussion,True,0.3947,0.469,0.0744,0.4628,0.9162,True,[SANDBOX DATA]
learner_0116,intervention_0116_02,2,2026-01-08T09:00:00,video_lesson,True,0.469,0.5383,0.0692,0.5369,0.98,True,[SANDBOX DATA]
learner_0116,intervention_0116_03,3,2026-01-14T09:00:00,adaptive_quiz,True,0.5383,0.5946,0.0563,0.5823,0.7808,True,[SANDBOX DATA]
learner_0117,intervention_0117_01,1,2026-01-01T09:00:00,adaptive_quiz,False,0.2504,0.2643,0.0139,0.2608,0.7492,True,[SANDBOX DATA]
learner_0117,intervention_0117_02,2,2026-01-08T09:00:00,targeted_practice,True,0.2643,0.3833,0.119,0.3666,0.8597,True,[SANDBOX DATA]
learner_0117,intervention_0117_03,3,2026-01-15T09:00:00,peer_discussion,True,0.3833,0.45,0.0667,0.4487,0.98,True,[SANDBOX DATA]
learner_0117,intervention_0117_04,4,2026-01-19T09:00:00,worked_example,True,0.45,0.5464,0.0964,0.5378,0.9112,True,[SANDBOX DATA]
learner_0118,intervention_0118_01,1,2026-01-01T09:00:00,video_lesson,True,0.2387,0.3392,0.1005,0.3139,0.7478,True,[SANDBOX DATA]
learner_0118,intervention_0118_02,2,2026-01-03T09:00:00,video_lesson,True,0.3392,0.4114,0.0722,0.3956,0.7807,True,[SANDBOX DATA]
learner_0118,intervention_0118_03,3,2026-01-06T09:00:00,peer_discussion,False,0.4114,0.4339,0.0225,0.4289,0.7759,True,[SANDBOX DATA]
learner_0118,intervention_0118_04,4,2026-01-08T09:00:00,targeted_practice,True,0.4339,0.5211,0.0871,0.4911,0.6556,False,[SANDBOX DATA]
learner_0118,intervention_0118_05,5,2026-01-13T09:00:00,targeted_practice,True,0.5211,0.5828,0.0618,0.5708,0.8059,True,[SANDBOX DATA]
learner_0119,intervention_0119_01,1,2026-01-01T09:00:00,targeted_practice,True,0.5512,0.6258,0.0747,0.6053,0.7252,True,[SANDBOX DATA]
learner_0119,intervention_0119_02,2,2026-01-04T09:00:00,video_lesson,True,0.6258,0.6696,0.0438,0.666,0.9167,True,[SANDBOX DATA]
learner_0119,intervention_0119_03,3,2026-01-09T09:00:00,adaptive_quiz,True,0.6696,0.704,0.0344,0.6969,0.7918,True,[SANDBOX DATA]
learner_0119,intervention_0119_04,4,2026-01-12T09:00:00,worked_example,True,0.704,0.7577,0.0537,0.7529,0.9096,True,[SANDBOX DATA]
learner_0120,intervention_0120_01,1,2026-01-01T09:00:00,worked_example,True,0.4204,0.5274,0.107,0.5051,0.7916,True,[SANDBOX DATA]
learner_0120,intervention_0120_02,2,2026-01-08T09:00:00,peer_discussion,True,0.5274,0.568,0.0407,0.5608,0.8234,True,[SANDBOX DATA]
learner_0120,intervention_0120_03,3,2026-01-11T09:00:00,peer_discussion,False,0.568,0.5899,0.0219,0.5782,0.4661,False,[SANDBOX DATA]
learner_0120,intervention_0120_04,4,2026-01-15T09:00:00,video_lesson,True,0.5899,0.6294,0.0396,0.6172,0.6913,False,[SANDBOX DATA]
learner_0120,intervention_0120_05,5,2026-01-18T09:00:00,peer_discussion,True,0.6294,0.6662,0.0367,0.6538,0.6631,False,[SANDBOX DATA]
learner_0121,intervention_0121_01,1,2026-01-01T09:00:00,targeted_practice,True,0.2117,0.3332,0.1215,0.3051,0.7685,True,[SANDBOX DATA]
learner_0121,intervention_0121_02,2,2026-01-07T09:00:00,worked_example,True,0.3332,0.4449,0.1116,0.4273,0.8425,True,[SANDBOX DATA]
learner_0121,intervention_0121_03,3,2026-01-10T09:00:00,peer_discussion,True,0.4449,0.5068,0.0619,0.4914,0.7507,True,[SANDBOX DATA]
learner_0121,intervention_0121_04,4,2026-01-16T09:00:00,targeted_practice,True,0.5068,0.5801,0.0733,0.553,0.6302,False,[SANDBOX DATA]
learner_0122,intervention_0122_01,1,2026-01-01T09:00:00,peer_discussion,False,0.5448,0.5752,0.0304,0.5618,0.5606,False,[SANDBOX DATA]
learner_0122,intervention_0122_02,2,2026-01-04T09:00:00,video_lesson,True,0.5752,0.6002,0.025,0.5919,0.6711,False,[SANDBOX DATA]
learner_0122,intervention_0122_03,3,2026-01-08T09:00:00,worked_example,True,0.6002,0.6513,0.0511,0.6425,0.8281,True,[SANDBOX DATA]
learner_0122,intervention_0122_04,4,2026-01-12T09:00:00,targeted_practice,True,0.6513,0.7006,0.0494,0.6917,0.8187,True,[SANDBOX DATA]
learner_0123,intervention_0123_01,1,2026-01-01T09:00:00,video_lesson,True,0.2592,0.325,0.0659,0.308,0.7414,True,[SANDBOX DATA]
learner_0123,intervention_0123_02,2,2026-01-04T09:00:00,worked_example,True,0.325,0.4171,0.092,0.401,0.8256,True,[SANDBOX DATA]
learner_0123,intervention_0123_03,3,2026-01-09T09:00:00,worked_example,True,0.4171,0.5108,0.0937,0.5,0.8855,True,[SANDBOX DATA]
learner_0123,intervention_0123_04,4,2026-01-15T09:00:00,worked_example,True,0.5108,0.573,0.0622,0.5656,0.8815,True,[SANDBOX DATA]
learner_0123,intervention_0123_05,5,2026-01-19T09:00:00,adaptive_quiz,True,0.573,0.624,0.051,0.617,0.8633,True,[SANDBOX DATA]
learner_0124,intervention_0124_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.2264,0.2885,0.062,0.2711,0.7192,True,[SANDBOX DATA]
learner_0124,intervention_0124_02,2,2026-01-04T09:00:00,adaptive_quiz,True,0.2885,0.359,0.0705,0.3423,0.7638,True,[SANDBOX DATA]
learner_0124,intervention_0124_03,3,2026-01-11T09:00:00,video_lesson,True,0.359,0.4481,0.0892,0.4368,0.873,True,[SANDBOX DATA]
learner_0124,intervention_0124_04,4,2026-01-17T09:00:00,peer_discussion,False,0.4481,0.4516,0.0035,0.4505,0.6893,False,[SANDBOX DATA]
learner_0125,intervention_0125_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.6223,0.6686,0.0464,0.667,0.9653,True,[SANDBOX DATA]
learner_0125,intervention_0125_02,2,2026-01-08T09:00:00,worked_example,True,0.6686,0.7147,0.0461,0.706,0.812,True,[SANDBOX DATA]
learner_0125,intervention_0125_03,3,2026-01-14T09:00:00,worked_example,True,0.7147,0.7614,0.0467,0.7582,0.9302,True,[SANDBOX DATA]
learner_0126,intervention_0126_01,1,2026-01-01T09:00:00,video_lesson,True,0.3419,0.4033,0.0614,0.3976,0.9073,True,[SANDBOX DATA]
learner_0126,intervention_0126_02,2,2026-01-04T09:00:00,worked_example,True,0.4033,0.4502,0.0469,0.4397,0.7762,True,[SANDBOX DATA]
learner_0126,intervention_0126_03,3,2026-01-09T09:00:00,peer_discussion,True,0.4502,0.5079,0.0577,0.5022,0.9007,True,[SANDBOX DATA]
learner_0126,intervention_0126_04,4,2026-01-16T09:00:00,targeted_practice,True,0.5079,0.6011,0.0932,0.5957,0.9417,True,[SANDBOX DATA]
learner_0126,intervention_0126_05,5,2026-01-19T09:00:00,worked_example,True,0.6011,0.6535,0.0524,0.6416,0.7719,True,[SANDBOX DATA]
learner_0127,intervention_0127_01,1,2026-01-01T09:00:00,targeted_practice,True,0.4311,0.5483,0.1172,0.5324,0.8644,True,[SANDBOX DATA]
learner_0127,intervention_0127_02,2,2026-01-03T09:00:00,peer_discussion,True,0.5483,0.6096,0.0613,0.5975,0.8029,True,[SANDBOX DATA]
learner_0127,intervention_0127_03,3,2026-01-06T09:00:00,adaptive_quiz,True,0.6096,0.6672,0.0577,0.6565,0.8144,True,[SANDBOX DATA]
learner_0127,intervention_0127_04,4,2026-01-11T09:00:00,worked_example,True,0.6672,0.7088,0.0415,0.7051,0.9119,True,[SANDBOX DATA]
learner_0127,intervention_0127_05,5,2026-01-13T09:00:00,worked_example,True,0.7088,0.7507,0.042,0.7426,0.806,True,[SANDBOX DATA]
learner_0128,intervention_0128_01,1,2026-01-01T09:00:00,targeted_practice,False,0.5334,0.5506,0.0172,0.5454,0.6989,False,[SANDBOX DATA]
learner_0128,intervention_0128_02,2,2026-01-08T09:00:00,peer_discussion,True,0.5506,0.5951,0.0445,0.5854,0.781,True,[SANDBOX DATA]
learner_0128,intervention_0128_03,3,2026-01-10T09:00:00,targeted_practice,True,0.5951,0.6374,0.0423,0.6315,0.86,True,[SANDBOX DATA]
learner_0128,intervention_0128_04,4,2026-01-12T09:00:00,video_lesson,False,0.6374,0.6409,0.0035,0.6388,0.3998,False,[SANDBOX DATA]
learner_0128,intervention_0128_05,5,2026-01-15T09:00:00,peer_discussion,True,0.6409,0.6618,0.0208,0.6594,0.8872,True,[SANDBOX DATA]
learner_0129,intervention_0129_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.6331,0.6916,0.0585,0.6767,0.7447,True,[SANDBOX DATA]
learner_0129,intervention_0129_02,2,2026-01-03T09:00:00,worked_example,True,0.6916,0.7192,0.0275,0.7152,0.8575,True,[SANDBOX DATA]
learner_0129,intervention_0129_03,3,2026-01-09T09:00:00,video_lesson,True,0.7192,0.7592,0.04,0.7525,0.8346,True,[SANDBOX DATA]
learner_0129,intervention_0129_04,4,2026-01-14T09:00:00,peer_discussion,True,0.7592,0.7793,0.0202,0.7741,0.7429,True,[SANDBOX DATA]
learner_0130,intervention_0130_01,1,2026-01-01T09:00:00,video_lesson,True,0.4922,0.5532,0.061,0.5471,0.8995,True,[SANDBOX DATA]
learner_0130,intervention_0130_02,2,2026-01-07T09:00:00,adaptive_quiz,True,0.5532,0.6149,0.0617,0.6069,0.8699,True,[SANDBOX DATA]
learner_0130,intervention_0130_03,3,2026-01-10T09:00:00,adaptive_quiz,False,0.6149,0.6319,0.017,0.6274,0.7356,True,[SANDBOX DATA]
learner_0130,intervention_0130_04,4,2026-01-14T09:00:00,peer_discussion,True,0.6319,0.6778,0.0459,0.6706,0.843,True,[SANDBOX DATA]
learner_0131,intervention_0131_01,1,2026-01-01T09:00:00,worked_example,True,0.392,0.4972,0.1052,0.4707,0.7482,True,[SANDBOX DATA]
learner_0131,intervention_0131_02,2,2026-01-06T09:00:00,adaptive_quiz,False,0.4972,0.5196,0.0224,0.5082,0.4903,False,[SANDBOX DATA]
learner_0131,intervention_0131_03,3,2026-01-10T09:00:00,worked_example,True,0.5196,0.5788,0.0591,0.5663,0.7886,True,[SANDBOX DATA]
learner_0131,intervention_0131_04,4,2026-01-14T09:00:00,worked_example,True,0.5788,0.6377,0.0589,0.6314,0.8944,True,[SANDBOX DATA]
learner_0132,intervention_0132_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.7526,0.7812,0.0286,0.7757,0.8076,True,[SANDBOX DATA]
learner_0132,intervention_0132_02,2,2026-01-07T09:00:00,peer_discussion,True,0.7812,0.7995,0.0183,0.7962,0.8166,True,[SANDBOX DATA]
learner_0132,intervention_0132_03,3,2026-01-11T09:00:00,worked_example,False,0.7995,0.8087,0.0092,0.8055,0.6506,False,[SANDBOX DATA]
learner_0132,intervention_0132_04,4,2026-01-14T09:00:00,adaptive_quiz,False,0.8087,0.829,0.0203,0.8248,0.7949,True,[SANDBOX DATA]
learner_0132,intervention_0132_05,5,2026-01-19T09:00:00,targeted_practice,True,0.829,0.86,0.031,0.853,0.7732,True,[SANDBOX DATA]
learner_0133,intervention_0133_01,1,2026-01-01T09:00:00,worked_example,False,0.5573,0.5919,0.0346,0.5777,0.5884,False,[SANDBOX DATA]
learner_0133,intervention_0133_02,2,2026-01-06T09:00:00,peer_discussion,False,0.5919,0.5919,0.0,0.5919,0.4223,False,[SANDBOX DATA]
learner_0133,intervention_0133_03,3,2026-01-08T09:00:00,adaptive_quiz,True,0.5919,0.6447,0.0528,0.6327,0.7731,True,[SANDBOX DATA]
learner_0133,intervention_0133_04,4,2026-01-12T09:00:00,targeted_practice,True,0.6447,0.6995,0.0548,0.6916,0.856,True,[SANDBOX DATA]
