learner_id,interaction_id,item_id,competency_id,timestamp,difficulty,correct,response_time_sec,hint_used,attempt_number,mastery_before,mastery_after,learning_state,data_source
learner_0124,learner_0124_interaction_049,item_0016,Population and housing census methodology,2026-01-19T17:31:00,medium,0,34.2,0,49,1.0,0.9857,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_050,item_0141,Population and housing census methodology,2026-01-19T17:38:00,easy,1,26.59,0,50,0.9857,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_051,item_0104,Population and housing census methodology,2026-01-19T17:50:00,medium,1,12.92,0,51,1.0,0.9914,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_052,item_0096,Population and housing census methodology,2026-01-19T18:01:00,medium,1,28.34,0,52,0.9914,0.9853,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_053,item_0074,Population and housing census methodology,2026-01-19T18:17:00,hard,1,37.32,0,53,0.9853,0.9907,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_054,item_0074,Population and housing census methodology,2026-01-19T18:35:00,hard,0,57.18,1,54,0.9907,0.9369,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_055,item_0051,Population and housing census methodology,2026-01-19T18:50:00,easy,1,11.42,0,55,0.9369,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_056,item_0023,Population and housing census methodology,2026-01-19T19:00:00,medium,1,16.2,0,56,1.0,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_057,item_0166,Population and housing census methodology,2026-01-19T19:17:00,hard,0,79.59,0,57,1.0,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_058,item_0029,Population and housing census methodology,2026-01-19T19:26:00,medium,1,33.01,1,58,1.0,0.9936,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_059,item_0052,Population and housing census methodology,2026-01-19T19:31:00,easy,1,18.52,0,59,0.9936,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_060,item_0165,Population and housing census methodology,2026-01-19T19:36:00,hard,1,36.09,0,60,1.0,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_061,item_0200,Population and housing census methodology,2026-01-19T19:46:00,hard,1,67.38,1,61,1.0,0.9903,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_062,item_0146,Population and housing census methodology,2026-01-19T20:02:00,hard,1,32.9,1,62,0.9903,0.9863,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_063,item_0176,Population and housing census methodology,2026-01-19T20:17:00,hard,1,18.82,0,63,0.9863,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_064,item_0013,Population and housing census methodology,2026-01-19T20:34:00,easy,1,31.26,0,64,1.0,0.9918,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_065,item_0025,Population and housing census methodology,2026-01-19T20:51:00,easy,1,18.95,0,65,0.9918,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_066,item_0003,Population and housing census methodology,2026-01-19T21:11:00,medium,1,47.48,0,66,1.0,0.9942,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_067,item_0186,Population and housing census methodology,2026-01-19T21:25:00,hard,1,53.74,0,67,0.9942,0.9891,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_068,item_0156,Population and housing census methodology,2026-01-19T21:37:00,hard,0,48.5,0,68,0.9891,0.9294,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_069,item_0146,Population and housing census methodology,2026-01-19T21:56:00,hard,1,41.41,1,69,0.9294,0.9834,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_070,item_0007,Population and housing census methodology,2026-01-19T22:08:00,medium,1,15.61,1,70,0.9834,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_071,item_0194,Population and housing census methodology,2026-01-19T22:25:00,hard,0,35.46,0,71,1.0,0.9941,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_072,item_0120,Population and housing census methodology,2026-01-19T22:32:00,medium,1,22.57,0,72,0.9941,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_073,item_0143,Population and housing census methodology,2026-01-19T22:43:00,medium,0,23.86,0,73,1.0,0.994,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_074,item_0051,Population and housing census methodology,2026-01-19T22:51:00,easy,1,36.53,0,74,0.994,0.9992,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_075,item_0099,Population and housing census methodology,2026-01-19T22:56:00,easy,1,27.94,0,75,0.9992,1.0,mastered,[SANDBOX DATA]
learner_0124,learner_0124_interaction_076,item_0087,Population and housing census methodology,2026-01-19T23:07:00,medium,1,22.16,0,76,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_001,item_0119,Population and housing census methodology,2026-01-19T09:00:00,easy,0,27.02,0,1,0.3457,0.1999,struggling,[SANDBOX DATA]
learner_0125,learner_0125_interaction_002,item_0012,Population and housing census methodology,2026-01-19T09:19:00,medium,1,33.73,0,2,0.1999,0.6059,needs_practice,[SANDBOX DATA]
learner_0125,learner_0125_interaction_003,item_0183,Population and housing census methodology,2026-01-19T09:27:00,medium,1,18.32,0,3,0.6059,0.9036,improving,[SANDBOX DATA]
learner_0125,learner_0125_interaction_004,item_0006,Population and housing census methodology,2026-01-19T09:39:00,medium,1,34.29,1,4,0.9036,0.9813,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_005,item_0108,Population and housing census methodology,2026-01-19T09:49:00,easy,1,28.79,0,5,0.9813,0.9951,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_006,item_0082,Population and housing census methodology,2026-01-19T10:05:00,easy,1,14.56,0,6,0.9951,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_007,item_0033,Population and housing census methodology,2026-01-19T10:15:00,easy,1,17.17,0,7,1.0,0.9967,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_008,item_0091,Population and housing census methodology,2026-01-19T10:32:00,easy,1,23.08,0,8,0.9967,0.9872,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_009,item_0151,Population and housing census methodology,2026-01-19T10:48:00,easy,1,14.77,0,9,0.9872,0.9877,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_010,item_0096,Population and housing census methodology,2026-01-19T11:01:00,medium,0,23.6,0,10,0.9877,0.916,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_011,item_0192,Population and housing census methodology,2026-01-19T11:10:00,hard,0,41.33,0,11,0.916,0.6435,improving,[SANDBOX DATA]
learner_0125,learner_0125_interaction_012,item_0113,Population and housing census methodology,2026-01-19T11:20:00,medium,1,45.14,0,12,0.6435,0.9062,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_013,item_0197,Population and housing census methodology,2026-01-19T11:34:00,medium,1,44.21,0,13,0.9062,0.9816,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_014,item_0027,Population and housing census methodology,2026-01-19T11:40:00,easy,1,21.48,0,14,0.9816,0.9935,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_015,item_0068,Population and housing census methodology,2026-01-19T11:57:00,medium,1,30.65,0,15,0.9935,0.9936,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_016,item_0113,Population and housing census methodology,2026-01-19T12:05:00,medium,1,14.31,0,16,0.9936,0.9924,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_017,item_0161,Population and housing census methodology,2026-01-19T12:14:00,easy,1,26.4,1,17,0.9924,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_018,item_0093,Population and housing census methodology,2026-01-19T12:27:00,easy,1,10.71,0,18,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_019,item_0111,Population and housing census methodology,2026-01-19T12:33:00,medium,0,30.14,0,19,1.0,0.991,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_020,item_0153,Population and housing census methodology,2026-01-19T12:45:00,medium,0,23.76,0,20,0.991,0.9447,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_021,item_0028,Population and housing census methodology,2026-01-19T13:01:00,medium,0,22.83,0,21,0.9447,0.7418,improving,[SANDBOX DATA]
learner_0125,learner_0125_interaction_022,item_0068,Population and housing census methodology,2026-01-19T13:09:00,medium,1,40.38,0,22,0.7418,0.9367,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_023,item_0155,Population and housing census methodology,2026-01-19T13:27:00,medium,1,26.75,0,23,0.9367,0.9982,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_024,item_0160,Population and housing census methodology,2026-01-19T13:35:00,easy,1,19.53,0,24,0.9982,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_025,item_0199,Population and housing census methodology,2026-01-19T13:41:00,easy,1,31.02,0,25,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_026,item_0158,Population and housing census methodology,2026-01-19T14:01:00,hard,1,79.64,0,26,1.0,0.9932,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_027,item_0067,Population and housing census methodology,2026-01-19T14:17:00,medium,1,18.16,0,27,0.9932,0.9856,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_028,item_0162,Population and housing census methodology,2026-01-19T14:31:00,medium,1,28.03,0,28,0.9856,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_029,item_0062,Population and housing census methodology,2026-01-19T14:49:00,medium,1,22.51,0,29,1.0,0.9947,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_030,item_0082,Population and housing census methodology,2026-01-19T14:54:00,easy,1,36.46,0,30,0.9947,0.9927,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_031,item_0161,Population and housing census methodology,2026-01-19T15:01:00,easy,1,37.13,0,31,0.9927,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_032,item_0052,Population and housing census methodology,2026-01-19T15:12:00,easy,0,22.07,0,32,1.0,0.9919,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_033,item_0014,Population and housing census methodology,2026-01-19T15:30:00,easy,1,16.17,1,33,0.9919,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_034,item_0178,Population and housing census methodology,2026-01-19T15:49:00,easy,1,9.84,0,34,1.0,0.9874,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_035,item_0108,Population and housing census methodology,2026-01-19T16:09:00,easy,1,22.17,0,35,0.9874,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_036,item_0077,Population and housing census methodology,2026-01-19T16:26:00,medium,0,15.99,1,36,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_037,item_0048,Population and housing census methodology,2026-01-19T16:32:00,medium,1,30.15,1,37,1.0,0.9851,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_038,item_0150,Population and housing census methodology,2026-01-19T16:45:00,easy,1,77.9,0,38,0.9851,0.9889,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_039,item_0090,Population and housing census methodology,2026-01-19T17:05:00,hard,1,46.66,0,39,0.9889,0.9839,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_040,item_0152,Population and housing census methodology,2026-01-19T17:10:00,easy,1,49.78,0,40,0.9839,0.9862,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_041,item_0043,Population and housing census methodology,2026-01-19T17:30:00,medium,1,35.34,0,41,0.9862,0.9863,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_042,item_0106,Population and housing census methodology,2026-01-19T17:46:00,hard,0,62.75,0,42,0.9863,0.9063,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_043,item_0108,Population and housing census methodology,2026-01-19T18:06:00,easy,0,25.3,0,43,0.9063,0.6062,improving,[SANDBOX DATA]
learner_0125,learner_0125_interaction_044,item_0011,Population and housing census methodology,2026-01-19T18:24:00,medium,1,49.83,0,44,0.6062,0.8871,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_045,item_0109,Population and housing census methodology,2026-01-19T18:37:00,easy,1,17.63,0,45,0.8871,0.9708,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_046,item_0123,Population and housing census methodology,2026-01-19T18:45:00,hard,1,63.97,0,46,0.9708,0.9861,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_047,item_0127,Population and housing census methodology,2026-01-19T18:58:00,hard,1,50.8,0,47,0.9861,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_048,item_0172,Population and housing census methodology,2026-01-19T19:03:00,medium,1,35.09,0,48,1.0,0.9987,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_049,item_0073,Population and housing census methodology,2026-01-19T19:18:00,hard,1,39.93,0,49,0.9987,0.9916,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_050,item_0150,Population and housing census methodology,2026-01-19T19:29:00,easy,0,15.5,1,50,0.9916,0.9377,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_051,item_0157,Population and housing census methodology,2026-01-19T19:45:00,hard,1,34.31,0,51,0.9377,0.9912,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_052,item_0147,Population and housing census methodology,2026-01-19T20:04:00,hard,1,57.3,1,52,0.9912,0.9942,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_053,item_0004,Population and housing census methodology,2026-01-19T20:19:00,medium,1,57.31,1,53,0.9942,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_054,item_0167,Population and housing census methodology,2026-01-19T20:28:00,hard,1,62.05,0,54,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_055,item_0168,Population and housing census methodology,2026-01-19T20:46:00,hard,1,30.51,1,55,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_056,item_0049,Population and housing census methodology,2026-01-19T20:55:00,medium,0,39.47,0,56,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_057,item_0169,Population and housing census methodology,2026-01-19T21:10:00,hard,0,49.61,1,57,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_058,item_0063,Population and housing census methodology,2026-01-19T21:28:00,hard,1,54.68,0,58,1.0,1.0,mastered,[SANDBOX DATA]
learner_0125,learner_0125_interaction_059,item_0074,Population and housing census methodology,2026-01-19T21:47:00,hard,1,24.8,0,59,1.0,0.9996,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_001,item_0137,Population and housing census methodology,2026-01-07T09:00:00,hard,0,21.53,1,1,0.2703,0.1762,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_002,item_0009,Population and housing census methodology,2026-01-07T09:14:00,medium,0,50.89,0,2,0.1762,0.1717,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_003,item_0055,Population and housing census methodology,2026-01-07T09:33:00,medium,0,34.1,1,3,0.1717,0.1671,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_004,item_0097,Population and housing census methodology,2026-01-07T09:45:00,hard,0,57.47,1,4,0.1671,0.1665,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_005,item_0028,Population and housing census methodology,2026-01-07T10:01:00,medium,0,30.05,0,5,0.1665,0.1622,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_006,item_0130,Population and housing census methodology,2026-01-07T10:15:00,easy,0,51.78,1,6,0.1622,0.165,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_007,item_0166,Population and housing census methodology,2026-01-07T10:35:00,hard,0,17.4,0,7,0.165,0.1808,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_008,item_0093,Population and housing census methodology,2026-01-07T10:54:00,easy,0,49.06,0,8,0.1808,0.1688,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_009,item_0078,Population and housing census methodology,2026-01-07T11:13:00,easy,1,16.9,1,9,0.1688,0.5567,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_010,item_0192,Population and housing census methodology,2026-01-07T11:19:00,hard,1,45.73,0,10,0.5567,0.8632,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_011,item_0063,Population and housing census methodology,2026-01-07T11:36:00,hard,1,54.62,1,11,0.8632,0.9751,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_012,item_0057,Population and housing census methodology,2026-01-07T11:48:00,hard,1,67.56,0,12,0.9751,1.0,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_013,item_0109,Population and housing census methodology,2026-01-07T12:02:00,easy,0,28.6,0,13,1.0,0.9894,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_014,item_0185,Population and housing census methodology,2026-01-07T12:09:00,hard,1,31.88,0,14,0.9894,1.0,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_015,item_0076,Population and housing census methodology,2026-01-07T12:29:00,medium,1,14.17,0,15,1.0,0.99,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_016,item_0008,Population and housing census methodology,2026-01-07T12:38:00,medium,1,18.07,0,16,0.99,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_017,item_0030,Population and housing census methodology,2026-01-07T12:51:00,medium,1,38.25,1,17,1.0,0.9964,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_018,item_0200,Population and housing census methodology,2026-01-07T13:02:00,hard,1,32.62,0,18,0.9964,0.9979,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_019,item_0035,Population and housing census methodology,2026-01-07T13:21:00,easy,1,25.93,0,19,0.9979,0.9894,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_020,item_0073,Population and housing census methodology,2026-01-07T13:30:00,hard,1,50.68,0,20,0.9894,0.9893,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_021,item_0129,Population and housing census methodology,2026-01-07T13:45:00,hard,0,11.56,0,21,0.9893,0.919,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_022,item_0005,Population and housing census methodology,2026-01-07T13:59:00,medium,1,35.54,1,22,0.919,0.9876,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_023,item_0090,Population and housing census methodology,2026-01-07T14:09:00,hard,1,38.58,0,23,0.9876,0.983,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_024,item_0167,Population and housing census methodology,2026-01-07T14:19:00,hard,1,17.56,0,24,0.983,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_025,item_0110,Population and housing census methodology,2026-01-07T14:28:00,easy,1,20.9,0,25,1.0,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_026,item_0182,Population and housing census methodology,2026-01-07T14:39:00,medium,1,28.84,0,26,1.0,0.987,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_027,item_0110,Population and housing census methodology,2026-01-07T14:50:00,easy,1,32.95,1,27,0.987,0.9872,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_028,item_0151,Population and housing census methodology,2026-01-07T15:04:00,easy,1,34.23,0,28,0.9872,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_029,item_0085,Population and housing census methodology,2026-01-07T15:09:00,medium,1,18.35,0,29,1.0,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_030,item_0116,Population and housing census methodology,2026-01-07T15:23:00,hard,0,20.36,0,30,1.0,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_031,item_0074,Population and housing census methodology,2026-01-07T15:32:00,hard,1,53.76,1,31,1.0,0.9961,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_032,item_0185,Population and housing census methodology,2026-01-07T15:50:00,hard,1,25.6,1,32,0.9961,0.9878,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_033,item_0189,Population and housing census methodology,2026-01-07T15:58:00,easy,1,20.96,0,33,0.9878,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_034,item_0168,Population and housing census methodology,2026-01-07T16:11:00,hard,1,32.97,0,34,1.0,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_035,item_0102,Population and housing census methodology,2026-01-07T16:30:00,medium,1,26.34,0,35,1.0,0.9857,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_036,item_0081,Population and housing census methodology,2026-01-07T16:39:00,hard,1,31.95,0,36,0.9857,0.9906,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_037,item_0163,Population and housing census methodology,2026-01-07T16:53:00,medium,1,45.05,1,37,0.9906,0.9856,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_038,item_0147,Population and housing census methodology,2026-01-07T16:58:00,hard,0,60.84,0,38,0.9856,0.9184,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_039,item_0176,Population and housing census methodology,2026-01-07T17:13:00,hard,1,57.51,0,39,0.9184,0.9938,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_040,item_0077,Population and housing census methodology,2026-01-07T17:22:00,medium,1,47.43,0,40,0.9938,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_041,item_0108,Population and housing census methodology,2026-01-07T17:36:00,easy,1,35.13,0,41,1.0,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_042,item_0199,Population and housing census methodology,2026-01-07T17:55:00,easy,1,22.63,0,42,1.0,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_043,item_0172,Population and housing census methodology,2026-01-07T18:14:00,medium,1,38.08,0,43,1.0,0.988,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_044,item_0102,Population and housing census methodology,2026-01-07T18:20:00,medium,0,56.0,1,44,0.988,0.9389,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_045,item_0042,Population and housing census methodology,2026-01-07T18:36:00,medium,0,18.87,0,45,0.9389,0.7155,improving,[SANDBOX DATA]
learner_0126,learner_0126_interaction_046,item_0063,Population and housing census methodology,2026-01-07T18:52:00,hard,1,44.57,0,46,0.7155,0.9414,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_047,item_0119,Population and housing census methodology,2026-01-07T19:02:00,easy,1,28.15,1,47,0.9414,0.9901,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_048,item_0163,Population and housing census methodology,2026-01-07T19:07:00,medium,1,26.47,0,48,0.9901,0.9935,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_049,item_0199,Population and housing census methodology,2026-01-07T19:13:00,easy,1,39.97,0,49,0.9935,0.9969,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_050,item_0130,Population and housing census methodology,2026-01-07T19:23:00,easy,1,13.82,0,50,0.9969,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_051,item_0188,Population and housing census methodology,2026-01-07T19:29:00,easy,1,58.15,0,51,1.0,0.9979,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_052,item_0021,Population and housing census methodology,2026-01-07T19:37:00,easy,1,16.0,1,52,0.9979,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_053,item_0189,Population and housing census methodology,2026-01-07T19:48:00,easy,1,56.29,1,53,1.0,0.9952,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_054,item_0155,Population and housing census methodology,2026-01-07T20:01:00,medium,1,29.67,0,54,0.9952,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_055,item_0141,Population and housing census methodology,2026-01-07T20:20:00,easy,1,23.42,1,55,1.0,0.9946,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_056,item_0168,Population and housing census methodology,2026-01-07T20:38:00,hard,0,42.72,0,56,0.9946,0.9497,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_057,item_0183,Population and housing census methodology,2026-01-07T20:58:00,medium,0,34.84,1,57,0.9497,0.7594,improving,[SANDBOX DATA]
learner_0126,learner_0126_interaction_058,item_0032,Population and housing census methodology,2026-01-07T21:12:00,easy,0,17.8,0,58,0.7594,0.387,improving,[SANDBOX DATA]
learner_0126,learner_0126_interaction_059,item_0016,Population and housing census methodology,2026-01-07T21:25:00,medium,0,33.54,1,59,0.387,0.203,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_060,item_0093,Population and housing census methodology,2026-01-07T21:30:00,easy,1,22.95,0,60,0.203,0.6114,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_061,item_0129,Population and housing census methodology,2026-01-07T21:48:00,hard,0,30.64,0,61,0.6114,0.292,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_062,item_0028,Population and housing census methodology,2026-01-07T22:03:00,medium,0,65.64,0,62,0.292,0.2022,struggling,[SANDBOX DATA]
learner_0126,learner_0126_interaction_063,item_0005,Population and housing census methodology,2026-01-07T22:13:00,medium,1,12.36,0,63,0.2022,0.6153,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_064,item_0128,Population and housing census methodology,2026-01-07T22:33:00,hard,1,36.29,0,64,0.6153,0.8935,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_065,item_0102,Population and housing census methodology,2026-01-07T22:53:00,medium,1,40.23,0,65,0.8935,0.9836,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_066,item_0089,Population and housing census methodology,2026-01-07T23:01:00,hard,1,38.81,1,66,0.9836,1.0,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_067,item_0082,Population and housing census methodology,2026-01-07T23:12:00,easy,1,17.58,0,67,1.0,0.9915,needs_practice,[SANDBOX DATA]
learner_0126,learner_0126_interaction_068,item_0147,Population and housing census methodology,2026-01-07T23:29:00,hard,1,25.79,0,68,0.9915,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_069,item_0103,Population and housing census methodology,2026-01-07T23:41:00,medium,0,18.88,0,69,1.0,0.9956,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_070,item_0046,Population and housing census methodology,2026-01-07T23:49:00,easy,1,20.83,1,70,0.9956,1.0,mastered,[SANDBOX DATA]
learner_0126,learner_0126_interaction_071,item_0196,Population and housing census methodology,2026-01-08T00:04:00,medium,1,26.33,1,71,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_001,item_0124,Population and housing census methodology,2026-01-05T09:00:00,medium,0,21.6,0,1,0.1276,0.1633,struggling,[SANDBOX DATA]
learner_0127,learner_0127_interaction_002,item_0151,Population and housing census methodology,2026-01-05T09:05:00,easy,1,17.94,0,2,0.1633,0.5587,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_003,item_0075,Population and housing census methodology,2026-01-05T09:22:00,medium,1,28.77,0,3,0.5587,0.8793,improving,[SANDBOX DATA]
learner_0127,learner_0127_interaction_004,item_0033,Population and housing census methodology,2026-01-05T09:28:00,easy,1,16.64,0,4,0.8793,0.9847,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_005,item_0008,Population and housing census methodology,2026-01-05T09:38:00,medium,1,21.71,1,5,0.9847,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_006,item_0082,Population and housing census methodology,2026-01-05T09:45:00,easy,1,31.58,0,6,1.0,0.9999,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_007,item_0139,Population and housing census methodology,2026-01-05T10:05:00,easy,1,22.88,0,7,0.9999,0.9887,mastered,[SANDBOX DATA]
