learner_id,item_id,response,probability,data_source
learner_0244,item_0074,1,0.952414,[SANDBOX DATA]
learner_0244,item_0075,1,0.438068,[SANDBOX DATA]
learner_0244,item_0076,1,0.951283,[SANDBOX DATA]
learner_0244,item_0077,0,0.769357,[SANDBOX DATA]
learner_0244,item_0078,1,0.864648,[SANDBOX DATA]
learner_0244,item_0079,1,0.722491,[SANDBOX DATA]
learner_0244,item_0080,1,0.974236,[SANDBOX DATA]
learner_0244,item_0081,1,0.968577,[SANDBOX DATA]
learner_0244,item_0082,1,0.798128,[SANDBOX DATA]
learner_0244,item_0083,1,0.698373,[SANDBOX DATA]
learner_0244,item_0084,0,0.762558,[SANDBOX DATA]
learner_0244,item_0085,0,0.283912,[SANDBOX DATA]
learner_0244,item_0086,1,0.709502,[SANDBOX DATA]
learner_0244,item_0087,1,0.623093,[SANDBOX DATA]
learner_0244,item_0088,1,0.750985,[SANDBOX DATA]
learner_0244,item_0089,1,0.970545,[SANDBOX DATA]
learner_0244,item_0090,1,0.789058,[SANDBOX DATA]
learner_0244,item_0091,1,0.982072,[SANDBOX DATA]
learner_0244,item_0092,1,0.902301,[SANDBOX DATA]
learner_0244,item_0093,1,0.892932,[SANDBOX DATA]
learner_0244,item_0094,1,0.715056,[SANDBOX DATA]
learner_0244,item_0095,1,0.713683,[SANDBOX DATA]
learner_0244,item_0096,0,0.754917,[SANDBOX DATA]
learner_0244,item_0097,0,0.486968,[SANDBOX DATA]
learner_0244,item_0098,1,0.991121,[SANDBOX DATA]
learner_0244,item_0099,1,0.61522,[SANDBOX DATA]
learner_0244,item_0100,1,0.980776,[SANDBOX DATA]
learner_0244,item_0101,1,0.512848,[SANDBOX DATA]
learner_0244,item_0102,1,0.824911,[SANDBOX DATA]
learner_0244,item_0103,0,0.449363,[SANDBOX DATA]
learner_0244,item_0104,0,0.64581,[SANDBOX DATA]
learner_0244,item_0105,0,0.94976,[SANDBOX DATA]
learner_0244,item_0106,1,0.9437,[SANDBOX DATA]
learner_0244,item_0107,1,0.972523,[SANDBOX DATA]
learner_0244,item_0108,1,0.835587,[SANDBOX DATA]
learner_0244,item_0109,0,0.514698,[SANDBOX DATA]
learner_0244,item_0110,0,0.369138,[SANDBOX DATA]
learner_0244,item_0111,1,0.608803,[SANDBOX DATA]
learner_0244,item_0112,1,0.843478,[SANDBOX DATA]
learner_0244,item_0113,1,0.499435,[SANDBOX DATA]
learner_0244,item_0114,1,0.934915,[SANDBOX DATA]
learner_0244,item_0115,0,0.609164,[SANDBOX DATA]
learner_0244,item_0116,0,0.611426,[SANDBOX DATA]
learner_0244,item_0117,1,0.69411,[SANDBOX DATA]
learner_0244,item_0118,0,0.634112,[SANDBOX DATA]
learner_0244,item_0119,0,0.906722,[SANDBOX DATA]
learner_0244,item_0120,0,0.53294,[SANDBOX DATA]
learner_0244,item_0121,1,0.986347,[SANDBOX DATA]
learner_0244,item_0122,1,0.968857,[SANDBOX DATA]
learner_0244,item_0123,1,0.763201,[SANDBOX DATA]
learner_0244,item_0124,0,0.69558,[SANDBOX DATA]
learner_0244,item_0125,0,0.463301,[SANDBOX DATA]
learner_0244,item_0126,1,0.457345,[SANDBOX DATA]
learner_0244,item_0127,0,0.496004,[SANDBOX DATA]
learner_0244,item_0128,1,0.784279,[SANDBOX DATA]
learner_0244,item_0129,0,0.397668,[SANDBOX DATA]
learner_0244,item_0130,1,0.77731,[SANDBOX DATA]
learner_0244,item_0131,0,0.509681,[SANDBOX DATA]
learner_0244,item_0132,1,0.822828,[SANDBOX DATA]
learner_0244,item_0133,1,0.878427,[SANDBOX DATA]
learner_0244,item_0134,0,0.499318,[SANDBOX DATA]
learner_0244,item_0135,1,0.862743,[SANDBOX DATA]
learner_0244,item_0136,0,0.935797,[SANDBOX DATA]
learner_0244,item_0137,0,0.847062,[SANDBOX DATA]
learner_0244,item_0138,1,0.883867,[SANDBOX DATA]
learner_0244,item_0139,1,0.53798,[SANDBOX DATA]
learner_0244,item_0140,1,0.77627,[SANDBOX DATA]
learner_0244,item_0141,1,0.77405,[SANDBOX DATA]
learner_0244,item_0142,1,0.914021,[SANDBOX DATA]
learner_0244,item_0143,1,0.979565,[SANDBOX DATA]
learner_0244,item_0144,1,0.827803,[SANDBOX DATA]
learner_0244,item_0145,1,0.796608,[SANDBOX DATA]
learner_0244,item_0146,1,0.84143,[SANDBOX DATA]
learner_0244,item_0147,1,0.936103,[SANDBOX DATA]
learner_0244,item_0148,1,0.915612,[SANDBOX DATA]
learner_0244,item_0149,1,0.654497,[SANDBOX DATA]
learner_0244,item_0150,1,0.816651,[SANDBOX DATA]
learner_0244,item_0151,1,0.782585,[SANDBOX DATA]
learner_0244,item_0152,1,0.831293,[SANDBOX DATA]
learner_0244,item_0153,1,0.662443,[SANDBOX DATA]
learner_0244,item_0154,1,0.787617,[SANDBOX DATA]
learner_0244,item_0155,0,0.705182,[SANDBOX DATA]
learner_0244,item_0156,1,0.966681,[SANDBOX DATA]
learner_0244,item_0157,1,0.837213,[SANDBOX DATA]
learner_0244,item_0158,1,0.865277,[SANDBOX DATA]
learner_0244,item_0159,1,0.988449,[SANDBOX DATA]
learner_0244,item_0160,1,0.967532,[SANDBOX DATA]
learner_0244,item_0161,1,0.806856,[SANDBOX DATA]
learner_0244,item_0162,1,0.916466,[SANDBOX DATA]
learner_0244,item_0163,1,0.698465,[SANDBOX DATA]
learner_0244,item_0164,0,0.763454,[SANDBOX DATA]
learner_0244,item_0165,1,0.816729,[SANDBOX DATA]
learner_0244,item_0166,1,0.958863,[SANDBOX DATA]
learner_0244,item_0167,1,0.831135,[SANDBOX DATA]
learner_0244,item_0168,1,0.744906,[SANDBOX DATA]
learner_0244,item_0169,0,0.565798,[SANDBOX DATA]
learner_0244,item_0170,1,0.90782,[SANDBOX DATA]
learner_0244,item_0171,0,0.308275,[SANDBOX DATA]
learner_0244,item_0172,1,0.651489,[SANDBOX DATA]
learner_0244,item_0173,0,0.820518,[SANDBOX DATA]
learner_0244,item_0174,1,0.939171,[SANDBOX DATA]
learner_0244,item_0175,0,0.392939,[SANDBOX DATA]
learner_0244,item_0176,1,0.835336,[SANDBOX DATA]
learner_0244,item_0177,0,0.396388,[SANDBOX DATA]
learner_0244,item_0178,1,0.784514,[SANDBOX DATA]
learner_0244,item_0179,1,0.58524,[SANDBOX DATA]
learner_0244,item_0180,1,0.983986,[SANDBOX DATA]
learner_0244,item_0181,0,0.308089,[SANDBOX DATA]
learner_0244,item_0182,1,0.883667,[SANDBOX DATA]
learner_0244,item_0183,1,0.903875,[SANDBOX DATA]
learner_0244,item_0184,1,0.781436,[SANDBOX DATA]
learner_0244,item_0185,0,0.589761,[SANDBOX DATA]
learner_0244,item_0186,1,0.997872,[SANDBOX DATA]
learner_0244,item_0187,1,0.820636,[SANDBOX DATA]
learner_0244,item_0188,1,0.983588,[SANDBOX DATA]
learner_0244,item_0189,1,0.412661,[SANDBOX DATA]
learner_0244,item_0190,1,0.933824,[SANDBOX DATA]
learner_0244,item_0191,1,0.887902,[SANDBOX DATA]
learner_0244,item_0192,1,0.863266,[SANDBOX DATA]
learner_0244,item_0193,1,0.946093,[SANDBOX DATA]
learner_0244,item_0194,1,0.908959,[SANDBOX DATA]
learner_0244,item_0195,1,0.365316,[SANDBOX DATA]
learner_0244,item_0196,1,0.908905,[SANDBOX DATA]
learner_0244,item_0197,1,0.502728,[SANDBOX DATA]
learner_0244,item_0198,0,0.745541,[SANDBOX DATA]
learner_0244,item_0199,1,0.883914,[SANDBOX DATA]
learner_0244,item_0200,1,0.995431,[SANDBOX DATA]
learner_0245,item_0001,0,0.308516,[SANDBOX DATA]
learner_0245,item_0002,0,0.519141,[SANDBOX DATA]
learner_0245,item_0003,0,0.246044,[SANDBOX DATA]
learner_0245,item_0004,1,0.434324,[SANDBOX DATA]
learner_0245,item_0005,1,0.944191,[SANDBOX DATA]
learner_0245,item_0006,1,0.948061,[SANDBOX DATA]
learner_0245,item_0007,0,0.658206,[SANDBOX DATA]
learner_0245,item_0008,1,0.848503,[SANDBOX DATA]
learner_0245,item_0009,0,0.126693,[SANDBOX DATA]
learner_0245,item_0010,0,0.928085,[SANDBOX DATA]
learner_0245,item_0011,0,0.608838,[SANDBOX DATA]
learner_0245,item_0012,1,0.758032,[SANDBOX DATA]
learner_0245,item_0013,1,0.877459,[SANDBOX DATA]
learner_0245,item_0014,1,0.440312,[SANDBOX DATA]
learner_0245,item_0015,1,0.684908,[SANDBOX DATA]
learner_0245,item_0016,0,0.679116,[SANDBOX DATA]
learner_0245,item_0017,0,0.637331,[SANDBOX DATA]
learner_0245,item_0018,1,0.8143,[SANDBOX DATA]
learner_0245,item_0019,0,0.608327,[SANDBOX DATA]
learner_0245,item_0020,1,0.593328,[SANDBOX DATA]
learner_0245,item_0021,1,0.987058,[SANDBOX DATA]
learner_0245,item_0022,0,0.778959,[SANDBOX DATA]
learner_0245,item_0023,0,0.915714,[SANDBOX DATA]
learner_0245,item_0024,0,0.166888,[SANDBOX DATA]
learner_0245,item_0025,0,0.913983,[SANDBOX DATA]
learner_0245,item_0026,1,0.810137,[SANDBOX DATA]
learner_0245,item_0027,0,0.4177,[SANDBOX DATA]
learner_0245,item_0028,0,0.157701,[SANDBOX DATA]
learner_0245,item_0029,1,0.956963,[SANDBOX DATA]
learner_0245,item_0030,0,0.800206,[SANDBOX DATA]
learner_0245,item_0031,1,0.852083,[SANDBOX DATA]
learner_0245,item_0032,0,0.381426,[SANDBOX DATA]
learner_0245,item_0033,1,0.783894,[SANDBOX DATA]
learner_0245,item_0034,1,0.71127,[SANDBOX DATA]
learner_0245,item_0035,1,0.980448,[SANDBOX DATA]
learner_0245,item_0036,0,0.714541,[SANDBOX DATA]
learner_0245,item_0037,1,0.538078,[SANDBOX DATA]
learner_0245,item_0038,1,0.814274,[SANDBOX DATA]
learner_0245,item_0039,0,0.569834,[SANDBOX DATA]
learner_0245,item_0040,1,0.977099,[SANDBOX DATA]
learner_0245,item_0041,0,0.454232,[SANDBOX DATA]
learner_0245,item_0042,0,0.593454,[SANDBOX DATA]
learner_0245,item_0043,0,0.292417,[SANDBOX DATA]
learner_0245,item_0044,1,0.649361,[SANDBOX DATA]
learner_0245,item_0045,1,0.582162,[SANDBOX DATA]
learner_0245,item_0046,0,0.472733,[SANDBOX DATA]
learner_0245,item_0047,1,0.632097,[SANDBOX DATA]
learner_0245,item_0048,0,0.643115,[SANDBOX DATA]
learner_0245,item_0049,1,0.930272,[SANDBOX DATA]
learner_0245,item_0050,1,0.434118,[SANDBOX DATA]
learner_0245,item_0051,1,0.910714,[SANDBOX DATA]
learner_0245,item_0052,0,0.065444,[SANDBOX DATA]
learner_0245,item_0053,0,0.279448,[SANDBOX DATA]
learner_0245,item_0054,0,0.863018,[SANDBOX DATA]
learner_0245,item_0055,1,0.587177,[SANDBOX DATA]
learner_0245,item_0056,1,0.67025,[SANDBOX DATA]
learner_0245,item_0057,0,0.476827,[SANDBOX DATA]
learner_0245,item_0058,1,0.818913,[SANDBOX DATA]
learner_0245,item_0059,0,0.588289,[SANDBOX DATA]
learner_0245,item_0060,1,0.977676,[SANDBOX DATA]
learner_0245,item_0061,1,0.694128,[SANDBOX DATA]
learner_0245,item_0062,1,0.77956,[SANDBOX DATA]
learner_0245,item_0063,0,0.462444,[SANDBOX DATA]
learner_0245,item_0064,1,0.688033,[SANDBOX DATA]
learner_0245,item_0065,1,0.623513,[SANDBOX DATA]
learner_0245,item_0066,1,0.438103,[SANDBOX DATA]
learner_0245,item_0067,0,0.271155,[SANDBOX DATA]
learner_0245,item_0068,1,0.530722,[SANDBOX DATA]
learner_0245,item_0069,1,0.448207,[SANDBOX DATA]
learner_0245,item_0070,1,0.721656,[SANDBOX DATA]
learner_0245,item_0071,0,0.307069,[SANDBOX DATA]
learner_0245,item_0072,0,0.581418,[SANDBOX DATA]
learner_0245,item_0073,1,0.770963,[SANDBOX DATA]
learner_0245,item_0074,1,0.914761,[SANDBOX DATA]
learner_0245,item_0075,1,0.322698,[SANDBOX DATA]
learner_0245,item_0076,0,0.887104,[SANDBOX DATA]
learner_0245,item_0077,1,0.669806,[SANDBOX DATA]
learner_0245,item_0078,1,0.803978,[SANDBOX DATA]
learner_0245,item_0079,0,0.60107,[SANDBOX DATA]
learner_0245,item_0080,0,0.938135,[SANDBOX DATA]
learner_0245,item_0081,1,0.938993,[SANDBOX DATA]
learner_0245,item_0082,1,0.67715,[SANDBOX DATA]
learner_0245,item_0083,0,0.586682,[SANDBOX DATA]
learner_0245,item_0084,1,0.678886,[SANDBOX DATA]
learner_0245,item_0085,0,0.174153,[SANDBOX DATA]
learner_0245,item_0086,1,0.569578,[SANDBOX DATA]
learner_0245,item_0087,0,0.480035,[SANDBOX DATA]
learner_0245,item_0088,1,0.632834,[SANDBOX DATA]
learner_0245,item_0089,1,0.943703,[SANDBOX DATA]
learner_0245,item_0090,1,0.618327,[SANDBOX DATA]
learner_0245,item_0091,1,0.952841,[SANDBOX DATA]
learner_0245,item_0092,1,0.846899,[SANDBOX DATA]
learner_0245,item_0093,1,0.815439,[SANDBOX DATA]
learner_0245,item_0094,0,0.578738,[SANDBOX DATA]
learner_0245,item_0095,0,0.60091,[SANDBOX DATA]
learner_0245,item_0096,1,0.528912,[SANDBOX DATA]
learner_0245,item_0097,1,0.362928,[SANDBOX DATA]
learner_0245,item_0098,1,0.980559,[SANDBOX DATA]
learner_0245,item_0099,1,0.483613,[SANDBOX DATA]
learner_0245,item_0100,1,0.95792,[SANDBOX DATA]
learner_0245,item_0101,0,0.310127,[SANDBOX DATA]
learner_0245,item_0102,0,0.678298,[SANDBOX DATA]
learner_0245,item_0103,1,0.281541,[SANDBOX DATA]
learner_0245,item_0104,0,0.558211,[SANDBOX DATA]
learner_0245,item_0105,1,0.876801,[SANDBOX DATA]
learner_0245,item_0106,1,0.884793,[SANDBOX DATA]
learner_0245,item_0107,1,0.93155,[SANDBOX DATA]
learner_0245,item_0108,1,0.704092,[SANDBOX DATA]
learner_0245,item_0109,0,0.418892,[SANDBOX DATA]
learner_0245,item_0110,0,0.257296,[SANDBOX DATA]
learner_0245,item_0111,1,0.425013,[SANDBOX DATA]
learner_0245,item_0112,1,0.783074,[SANDBOX DATA]
learner_0245,item_0113,1,0.394657,[SANDBOX DATA]
learner_0245,item_0114,1,0.899381,[SANDBOX DATA]
learner_0245,item_0115,0,0.487003,[SANDBOX DATA]
learner_0245,item_0116,1,0.526553,[SANDBOX DATA]
learner_0245,item_0117,1,0.454663,[SANDBOX DATA]
learner_0245,item_0118,0,0.519131,[SANDBOX DATA]
learner_0245,item_0119,1,0.84329,[SANDBOX DATA]
learner_0245,item_0120,0,0.431389,[SANDBOX DATA]
learner_0245,item_0121,1,0.970551,[SANDBOX DATA]
learner_0245,item_0122,1,0.939124,[SANDBOX DATA]
learner_0245,item_0123,1,0.62513,[SANDBOX DATA]
learner_0245,item_0124,0,0.563936,[SANDBOX DATA]
learner_0245,item_0125,0,0.271171,[SANDBOX DATA]
learner_0245,item_0126,0,0.242709,[SANDBOX DATA]
learner_0245,item_0127,0,0.396005,[SANDBOX DATA]
learner_0245,item_0128,1,0.632821,[SANDBOX DATA]
learner_0245,item_0129,0,0.227842,[SANDBOX DATA]
learner_0245,item_0130,1,0.649836,[SANDBOX DATA]
learner_0245,item_0131,0,0.282759,[SANDBOX DATA]
learner_0245,item_0132,1,0.756678,[SANDBOX DATA]
learner_0245,item_0133,0,0.797973,[SANDBOX DATA]
learner_0245,item_0134,0,0.306116,[SANDBOX DATA]
learner_0245,item_0135,0,0.732412,[SANDBOX DATA]
learner_0245,item_0136,0,0.871587,[SANDBOX DATA]
learner_0245,item_0137,1,0.770468,[SANDBOX DATA]
learner_0245,item_0138,1,0.831448,[SANDBOX DATA]
learner_0245,item_0139,1,0.472371,[SANDBOX DATA]
learner_0245,item_0140,0,0.719623,[SANDBOX DATA]
learner_0245,item_0141,1,0.661096,[SANDBOX DATA]
learner_0245,item_0142,1,0.828259,[SANDBOX DATA]
learner_0245,item_0143,1,0.948699,[SANDBOX DATA]
learner_0245,item_0144,1,0.759327,[SANDBOX DATA]
learner_0245,item_0145,1,0.632075,[SANDBOX DATA]
learner_0245,item_0146,1,0.730292,[SANDBOX DATA]
learner_0245,item_0147,1,0.872599,[SANDBOX DATA]
learner_0245,item_0148,1,0.825597,[SANDBOX DATA]
learner_0245,item_0149,1,0.580592,[SANDBOX DATA]
learner_0245,item_0150,1,0.694711,[SANDBOX DATA]
learner_0245,item_0151,1,0.713501,[SANDBOX DATA]
learner_0245,item_0152,1,0.777662,[SANDBOX DATA]
learner_0245,item_0153,1,0.586808,[SANDBOX DATA]
learner_0245,item_0154,1,0.670598,[SANDBOX DATA]
learner_0245,item_0155,1,0.639683,[SANDBOX DATA]
learner_0245,item_0156,1,0.928396,[SANDBOX DATA]
learner_0245,item_0157,0,0.693177,[SANDBOX DATA]
learner_0245,item_0158,0,0.792998,[SANDBOX DATA]
learner_0245,item_0159,1,0.973699,[SANDBOX DATA]
learner_0245,item_0160,0,0.920498,[SANDBOX DATA]
learner_0245,item_0161,1,0.661753,[SANDBOX DATA]
learner_0245,item_0162,1,0.867156,[SANDBOX DATA]
learner_0245,item_0163,1,0.545559,[SANDBOX DATA]
learner_0245,item_0164,1,0.714016,[SANDBOX DATA]
learner_0245,item_0165,0,0.674116,[SANDBOX DATA]
learner_0245,item_0166,1,0.906117,[SANDBOX DATA]
learner_0245,item_0167,1,0.755738,[SANDBOX DATA]
learner_0245,item_0168,0,0.535902,[SANDBOX DATA]
learner_0245,item_0169,0,0.493382,[SANDBOX DATA]
learner_0245,item_0170,1,0.864662,[SANDBOX DATA]
learner_0245,item_0171,0,0.217073,[SANDBOX DATA]
learner_0245,item_0172,0,0.532048,[SANDBOX DATA]
learner_0245,item_0173,0,0.735229,[SANDBOX DATA]
learner_0245,item_0174,1,0.878635,[SANDBOX DATA]
learner_0245,item_0175,1,0.323984,[SANDBOX DATA]
learner_0245,item_0176,0,0.739655,[SANDBOX DATA]
learner_0245,item_0177,1,0.199022,[SANDBOX DATA]
learner_0245,item_0178,0,0.688925,[SANDBOX DATA]
learner_0245,item_0179,1,0.450969,[SANDBOX DATA]
learner_0245,item_0180,1,0.961455,[SANDBOX DATA]
learner_0245,item_0181,0,0.157436,[SANDBOX DATA]
learner_0245,item_0182,1,0.738032,[SANDBOX DATA]
learner_0245,item_0183,1,0.858369,[SANDBOX DATA]
learner_0245,item_0184,1,0.578583,[SANDBOX DATA]
learner_0245,item_0185,1,0.476074,[SANDBOX DATA]
learner_0245,item_0186,1,0.994677,[SANDBOX DATA]
learner_0245,item_0187,1,0.671373,[SANDBOX DATA]
learner_0245,item_0188,1,0.959932,[SANDBOX DATA]
learner_0245,item_0189,0,0.317997,[SANDBOX DATA]
learner_0245,item_0190,1,0.858354,[SANDBOX DATA]
learner_0245,item_0191,1,0.823686,[SANDBOX DATA]
learner_0245,item_0192,1,0.770214,[SANDBOX DATA]
learner_0245,item_0193,1,0.871466,[SANDBOX DATA]
learner_0245,item_0194,0,0.834529,[SANDBOX DATA]
learner_0245,item_0195,0,0.267906,[SANDBOX DATA]
learner_0245,item_0196,1,0.849143,[SANDBOX DATA]
learner_0245,item_0197,0,0.369873,[SANDBOX DATA]
learner_0245,item_0198,1,0.57978,[SANDBOX DATA]
learner_0245,item_0199,1,0.759442,[SANDBOX DATA]
learner_0245,item_0200,1,0.989268,[SANDBOX DATA]
learner_0246,item_0001,0,0.194265,[SANDBOX DATA]
learner_0246,item_0002,1,0.286345,[SANDBOX DATA]
learner_0246,item_0003,0,0.164955,[SANDBOX DATA]
learner_0246,item_0004,1,0.263417,[SANDBOX DATA]
learner_0246,item_0005,1,0.868164,[SANDBOX DATA]
learner_0246,item_0006,1,0.858523,[SANDBOX DATA]
learner_0246,item_0007,0,0.516896,[SANDBOX DATA]
learner_0246,item_0008,0,0.641116,[SANDBOX DATA]
learner_0246,item_0009,0,0.046603,[SANDBOX DATA]
learner_0246,item_0010,0,0.830582,[SANDBOX DATA]
learner_0246,item_0011,0,0.363907,[SANDBOX DATA]
learner_0246,item_0012,1,0.561666,[SANDBOX DATA]
learner_0246,item_0013,1,0.833908,[SANDBOX DATA]
learner_0246,item_0014,0,0.269135,[SANDBOX DATA]
learner_0246,item_0015,1,0.597216,[SANDBOX DATA]
learner_0246,item_0016,1,0.60391,[SANDBOX DATA]
learner_0246,item_0017,1,0.470924,[SANDBOX DATA]
learner_0246,item_0018,1,0.678703,[SANDBOX DATA]
learner_0246,item_0019,1,0.446217,[SANDBOX DATA]
learner_0246,item_0020,0,0.433493,[SANDBOX DATA]
learner_0246,item_0021,1,0.961159,[SANDBOX DATA]
learner_0246,item_0022,1,0.630923,[SANDBOX DATA]
learner_0246,item_0023,0,0.825146,[SANDBOX DATA]
learner_0246,item_0024,0,0.080517,[SANDBOX DATA]
learner_0246,item_0025,1,0.856958,[SANDBOX DATA]
learner_0246,item_0026,1,0.613954,[SANDBOX DATA]
learner_0246,item_0027,0,0.238175,[SANDBOX DATA]
learner_0246,item_0028,0,0.098427,[SANDBOX DATA]
learner_0246,item_0029,1,0.912741,[SANDBOX DATA]
learner_0246,item_0030,1,0.718342,[SANDBOX DATA]
learner_0246,item_0031,0,0.672413,[SANDBOX DATA]
learner_0246,item_0032,0,0.252178,[SANDBOX DATA]
learner_0246,item_0033,1,0.540836,[SANDBOX DATA]
learner_0246,item_0034,0,0.454941,[SANDBOX DATA]
learner_0246,item_0035,1,0.952683,[SANDBOX DATA]
learner_0246,item_0036,0,0.480768,[SANDBOX DATA]
learner_0246,item_0037,1,0.449388,[SANDBOX DATA]
learner_0246,item_0038,0,0.662087,[SANDBOX DATA]
learner_0246,item_0039,1,0.423557,[SANDBOX DATA]
learner_0246,item_0040,0,0.94143,[SANDBOX DATA]
learner_0246,item_0041,0,0.241804,[SANDBOX DATA]
learner_0246,item_0042,0,0.440763,[SANDBOX DATA]
learner_0246,item_0043,0,0.147431,[SANDBOX DATA]
learner_0246,item_0044,0,0.418904,[SANDBOX DATA]
learner_0246,item_0045,0,0.426107,[SANDBOX DATA]
learner_0246,item_0046,1,0.37903,[SANDBOX DATA]
learner_0246,item_0047,0,0.480345,[SANDBOX DATA]
learner_0246,item_0048,0,0.519512,[SANDBOX DATA]
learner_0246,item_0049,1,0.827804,[SANDBOX DATA]
learner_0246,item_0050,0,0.281916,[SANDBOX DATA]
learner_0246,item_0051,1,0.850253,[SANDBOX DATA]
learner_0246,item_0052,0,0.023828,[SANDBOX DATA]
learner_0246,item_0053,0,0.115877,[SANDBOX DATA]
learner_0246,item_0054,1,0.753236,[SANDBOX DATA]
learner_0246,item_0055,1,0.486492,[SANDBOX DATA]
learner_0246,item_0056,0,0.433121,[SANDBOX DATA]
learner_0246,item_0057,0,0.38846,[SANDBOX DATA]
learner_0246,item_0058,1,0.636516,[SANDBOX DATA]
learner_0246,item_0059,1,0.44363,[SANDBOX DATA]
learner_0246,item_0060,1,0.934693,[SANDBOX DATA]
learner_0246,item_0061,1,0.618919,[SANDBOX DATA]
learner_0246,item_0062,1,0.697316,[SANDBOX DATA]
learner_0246,item_0063,0,0.324075,[SANDBOX DATA]
learner_0246,item_0064,0,0.489398,[SANDBOX DATA]
learner_0246,item_0065,0,0.489267,[SANDBOX DATA]
learner_0246,item_0066,1,0.336069,[SANDBOX DATA]
learner_0246,item_0067,0,0.142294,[SANDBOX DATA]
learner_0246,item_0068,1,0.294425,[SANDBOX DATA]
learner_0246,item_0069,0,0.258247,[SANDBOX DATA]
learner_0246,item_0070,0,0.528955,[SANDBOX DATA]
learner_0246,item_0071,0,0.205874,[SANDBOX DATA]
learner_0246,item_0072,1,0.34283,[SANDBOX DATA]
learner_0246,item_0073,1,0.703514,[SANDBOX DATA]
learner_0246,item_0074,0,0.841525,[SANDBOX DATA]
learner_0246,item_0075,0,0.214626,[SANDBOX DATA]
learner_0246,item_0076,1,0.737668,[SANDBOX DATA]
learner_0246,item_0077,0,0.536392,[SANDBOX DATA]
learner_0246,item_0078,1,0.713232,[SANDBOX DATA]
learner_0246,item_0079,1,0.448312,[SANDBOX DATA]
learner_0246,item_0080,1,0.843885,[SANDBOX DATA]
learner_0246,item_0081,1,0.875431,[SANDBOX DATA]
learner_0246,item_0082,1,0.506268,[SANDBOX DATA]
learner_0246,item_0083,0,0.449648,[SANDBOX DATA]
learner_0246,item_0084,0,0.568731,[SANDBOX DATA]
learner_0246,item_0085,0,0.093707,[SANDBOX DATA]
learner_0246,item_0086,0,0.398506,[SANDBOX DATA]
learner_0246,item_0087,0,0.323531,[SANDBOX DATA]
learner_0246,item_0088,0,0.478216,[SANDBOX DATA]
learner_0246,item_0089,1,0.88658,[SANDBOX DATA]
learner_0246,item_0090,0,0.386464,[SANDBOX DATA]
learner_0246,item_0091,1,0.867608,[SANDBOX DATA]
learner_0246,item_0092,0,0.75618,[SANDBOX DATA]
learner_0246,item_0093,0,0.68321,[SANDBOX DATA]
learner_0246,item_0094,0,0.410348,[SANDBOX DATA]
learner_0246,item_0095,1,0.460136,[SANDBOX DATA]
learner_0246,item_0096,0,0.26434,[SANDBOX DATA]
learner_0246,item_0097,0,0.242501,[SANDBOX DATA]
learner_0246,item_0098,1,0.953645,[SANDBOX DATA]
learner_0246,item_0099,0,0.338633,[SANDBOX DATA]
learner_0246,item_0100,1,0.901513,[SANDBOX DATA]
learner_0246,item_0101,0,0.146774,[SANDBOX DATA]
learner_0246,item_0102,0,0.459665,[SANDBOX DATA]
learner_0246,item_0103,0,0.146169,[SANDBOX DATA]
learner_0246,item_0104,0,0.455087,[SANDBOX DATA]
learner_0246,item_0105,1,0.702588,[SANDBOX DATA]
learner_0246,item_0106,1,0.760884,[SANDBOX DATA]
learner_0246,item_0107,1,0.822258,[SANDBOX DATA]
learner_0246,item_0108,0,0.502539,[SANDBOX DATA]
learner_0246,item_0109,1,0.317948,[SANDBOX DATA]
learner_0246,item_0110,0,0.160868,[SANDBOX DATA]
learner_0246,item_0111,1,0.241825,[SANDBOX DATA]
learner_0246,item_0112,1,0.696644,[SANDBOX DATA]
learner_0246,item_0113,1,0.287382,[SANDBOX DATA]
learner_0246,item_0114,1,0.839541,[SANDBOX DATA]
learner_0246,item_0115,0,0.351671,[SANDBOX DATA]
learner_0246,item_0116,0,0.429128,[SANDBOX DATA]
learner_0246,item_0117,0,0.212127,[SANDBOX DATA]
learner_0246,item_0118,0,0.387512,[SANDBOX DATA]
learner_0246,item_0119,1,0.734067,[SANDBOX DATA]
learner_0246,item_0120,0,0.323677,[SANDBOX DATA]
learner_0246,item_0121,1,0.931454,[SANDBOX DATA]
learner_0246,item_0122,1,0.874822,[SANDBOX DATA]
learner_0246,item_0123,0,0.44214,[SANDBOX DATA]
learner_0246,item_0124,1,0.404827,[SANDBOX DATA]
learner_0246,item_0125,0,0.12578,[SANDBOX DATA]
learner_0246,item_0126,0,0.097146,[SANDBOX DATA]
learner_0246,item_0127,1,0.293045,[SANDBOX DATA]
learner_0246,item_0128,0,0.42597,[SANDBOX DATA]
learner_0246,item_0129,0,0.106246,[SANDBOX DATA]
learner_0246,item_0130,0,0.476306,[SANDBOX DATA]
learner_0246,item_0131,0,0.11657,[SANDBOX DATA]
learner_0246,item_0132,1,0.664138,[SANDBOX DATA]
learner_0246,item_0133,0,0.666386,[SANDBOX DATA]
learner_0246,item_0134,0,0.149431,[SANDBOX DATA]
learner_0246,item_0135,1,0.517088,[SANDBOX DATA]
learner_0246,item_0136,1,0.741212,[SANDBOX DATA]
learner_0246,item_0137,0,0.656026,[SANDBOX DATA]
learner_0246,item_0138,0,0.751455,[SANDBOX DATA]
learner_0246,item_0139,0,0.399548,[SANDBOX DATA]
